pit_count,driver,race_url
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/9/brazil/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/9/brazil/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/454/france/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Elio de Angelis,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/455/san-marino/race-result
1,Elio de Angelis,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/457/belgium/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/8/detroit/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/458/canada/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,John Watson,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Raul Boesel,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Niki Lauda,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Jean-Pierre Jarier,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/459/great-britain/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Niki Lauda,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Jean-Pierre Jarier,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,John Watson,https://www.formula1.com/en/results/1983/races/460/germany/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Niki Lauda,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Jean-Pierre Jarier,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,John Watson,https://www.formula1.com/en/results/1983/races/461/austria/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,John Watson,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Stefan Johansson,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Raul Boesel,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Jacques Laffite,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/462/netherlands/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Elio de Angelis,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Niki Lauda,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Jean-Pierre Jarier,https://www.formula1.com/en/results/1983/races/463/italy/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Alain Prost,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Mauro Baldi,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Jonathan  Palmer,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Rene Arnoux,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Manfred Winkelhock,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Stefan Johansson,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/464/europe/race-result
1,Derek Warwick,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Nelson Piquet,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Patrick Tambay,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Bruno Giacomelli,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Niki Lauda,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Keke Rosberg,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Nigel Mansell,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Eddie  Cheever,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
1,Riccardo Patrese,https://www.formula1.com/en/results/1983/races/465/south-africa/race-result
2,Erik Comas,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
1,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
3,Michele Alboreto,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Karl Wendlinger,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
3,Olivier Panis,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Michael Schumacher,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Heinz-Harald Frentzen,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
1,Eric Bernard,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
1,Aguri Suzuki,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Gerhard Berger,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Martin Brundle,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Roland Ratzenberger,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
2,Pedro Lamy,https://www.formula1.com/en/results/1994/races/606/pacific/race-result
3,Michael Schumacher,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Andrea de Cesaris,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Gerhard Berger,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Mark Blundell,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
3,Eric Bernard,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Bertrand Gachot,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Olivier Panis,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
3,Heinz-Harald Frentzen,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
2,Michele Alboreto,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Nicola Larini,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Karl Wendlinger,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Damon Hill,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
1,Martin Brundle,https://www.formula1.com/en/results/1994/races/607/san-marino/race-result
3,Eric Bernard,https://www.formula1.com/en/results/1994/races/609/spain/race-result
3,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,David Coulthard,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Gerhard Berger,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Martin Brundle,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Erik Comas,https://www.formula1.com/en/results/1994/races/609/spain/race-result
3,Jyrki Jarvilehto,https://www.formula1.com/en/results/1994/races/609/spain/race-result
3,Eddie Irvine,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Jean Alesi,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Mark Blundell,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Olivier Panis,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Michael Schumacher,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/609/spain/race-result
2,Alessandro Zanardi,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Bertrand Gachot,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Damon Hill,https://www.formula1.com/en/results/1994/races/609/spain/race-result
1,Alessandro Zanardi,https://www.formula1.com/en/results/1994/races/610/canada/race-result
3,Mark Blundell,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/610/canada/race-result
3,Erik Comas,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Bertrand Gachot,https://www.formula1.com/en/results/1994/races/610/canada/race-result
3,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Gerhard Berger,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Eric Bernard,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Eddie Irvine,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Olivier Beretta,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Jean Alesi,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Damon Hill,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,David Coulthard,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Jyrki Jarvilehto,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Michael Schumacher,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Michele Alboreto,https://www.formula1.com/en/results/1994/races/610/canada/race-result
1,Olivier Panis,https://www.formula1.com/en/results/1994/races/610/canada/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Nigel Mansell,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Jean Alesi,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Heinz-Harald Frentzen,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Martin Brundle,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/611/france/race-result
3,Michael Schumacher,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Michele Alboreto,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Gerhard Berger,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Andrea de Cesaris,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,David Brabham,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Olivier Panis,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Eric Bernard,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Jean-Marc Gounon,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Erik Comas,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Olivier Beretta,https://www.formula1.com/en/results/1994/races/611/france/race-result
1,Mark Blundell,https://www.formula1.com/en/results/1994/races/611/france/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
3,Olivier Panis,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,Mark Blundell,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
3,Michael Schumacher,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,David Coulthard,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,Eric Bernard,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Gerhard Berger,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Olivier Beretta,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Johnny Herbert,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Jean Alesi,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Heinz-Harald Frentzen,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Jean-Marc Gounon,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
1,Michele Alboreto,https://www.formula1.com/en/results/1994/races/612/great-britain/race-result
2,David Coulthard,https://www.formula1.com/en/results/1994/races/613/germany/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Michael Schumacher,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Martin Brundle,https://www.formula1.com/en/results/1994/races/613/germany/race-result
2,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Olivier Beretta,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Erik Comas,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,David Brabham,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Olivier Panis,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Jean-Marc Gounon,https://www.formula1.com/en/results/1994/races/613/germany/race-result
1,Eric Bernard,https://www.formula1.com/en/results/1994/races/613/germany/race-result
3,Alessandro Zanardi,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Jean-Marc Gounon,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Erik Comas,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
3,Michael Schumacher,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Martin Brundle,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Olivier Beretta,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,David Coulthard,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Philippe Alliot,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Jean Alesi,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Heinz-Harald Frentzen,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Olivier Panis,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
2,Michele Alboreto,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Gerhard Berger,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Mark Blundell,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
1,Eric Bernard,https://www.formula1.com/en/results/1994/races/614/hungary/race-result
3,Johnny Herbert,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Mark Blundell,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Martin Brundle,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
3,David Coulthard,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Michael Schumacher,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Eddie Irvine,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Michele Alboreto,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Eric Bernard,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
2,Olivier Panis,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Andrea de Cesaris,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
1,Jean-Marc Gounon,https://www.formula1.com/en/results/1994/races/615/belgium/race-result
3,Olivier Panis,https://www.formula1.com/en/results/1994/races/616/italy/race-result
2,Mark Blundell,https://www.formula1.com/en/results/1994/races/616/italy/race-result
2,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/616/italy/race-result
3,Jyrki Jarvilehto,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Rubens Barrichello,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Gerhard Berger,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,David Brabham,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Martin Brundle,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Damon Hill,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,David Coulthard,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Erik Comas,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Eddie Irvine,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Eric Bernard,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Michele Alboreto,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/616/italy/race-result
1,Christian Fittipaldi,https://www.formula1.com/en/results/1994/races/616/italy/race-result
2,Pierluigi Martini,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,David Brabham,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,David Coulthard,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Gianni Morbidelli,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Damon Hill,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Mark Blundell,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Jos Verstappen,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Martin Brundle,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
1,Ukyo Katayama,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Johnny Herbert,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Eric Bernard,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
1,Jean Alesi,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Mika Hakkinen,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Eddie Irvine,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Olivier Panis,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
2,Jyrki Jarvilehto,https://www.formula1.com/en/results/1994/races/617/portugal/race-result
